127.0.0.1 - - [20/Sep/2018:09:31:41 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:32:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:33:23 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:33:23 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:34:01 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:34:01 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:34:05 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:34:05 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:34:54 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43098 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:34:54 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:35:42 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44063 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:35:43 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:36:43 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:37:03 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 44222 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:37:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:37:06 +0000] "GET /wp-admin/themes.php?action=activate&stylesheet=college-theme&_wpnonce=e0ce86ec28 HTTP/1.0" 302 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:37:07 +0000] "GET /wp-admin/themes.php?activated=true HTTP/1.0" 200 43778 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
127.0.0.1 - - [20/Sep/2018:09:37:07 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://college.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/69.0.3497.100 Safari/537.36"
